amazon_sku,channel_id, linnworks_code,price_uk, sale_price_uk,,,,,,,,
330FITTEDTAUPEKV_FBA,1,330FITTEDTAUPEK,36.99,29.99,,,,,,,,
330FITTEDTAUPESDV_FBA,1,330FITTEDTAUPESD,28.99,24.99,,,,,,,,
330FITTEDTAUPESK_FBA,1,330FITTEDTAUPESK,44.99,33.99,,,,,,,,
330FITTEDTAUPESV_FBA,1,330FITTEDTAUPES,24.99,20.99,,,,,,,,
330FITTEDVIOLETD_FBA,1,330FITTEDVIOLETD,29.99,26.99,,,,,,,,
330FITTEDVIOLETK_FBA,1,330FITTEDVIOLETK,36.99,29.99,,,,,,,,
330FITTEDVIOLETSD_FBA,1,330FITTEDVIOLETSD,28.99,24.99,,,,,,,,
330FITTEDVIOLETSK_FBA,1,330FITTEDVIOLETSK,44.99,33.99,,,,,,,,
330FITTEDVIOLETSV_FBA,1,330FITTEDVIOLETS,24.99,20.99,,,,,,,,
330FITTEDWHTDV_FBA,1,330FITTEDWHTD,29.99,26.99,,,,,,,,
330FITTEDWHTKV_FBA,1,330FITTEDWHTK,36.99,29.99,,,,,,,,
330FITTEDWHTSKV_FBA,1,330FITTEDWHTSK,44.99,33.99,,,,,,,,
330FITTEDWHTSV_FBA,1,330FITTEDWHTS,24.99,20.99,,,,,,,,
330FLATBLACKD_FBA,1,330FLATBLACKD,37.99,28.99,,,,,,,,
330FLATBLACKK_FBA,1,330FLATBLACKK,39.99,32.99,,,,,,,,
330FLATBLACKSK_FBA,1,330FLATBLACKSK,49.99,39.99,,,,,,,,
330FLATBLACKS_FBA,1,330FLATBLACKS,29.99,23.99,,,,,,,,
330FLATBLUDV_FBA,1,330FLATBLUD,37.99,28.99,,,,,,,,
330FLATBLUKV_FBA,1,330FLATBLUK,39.99,32.99,,,,,,,,
330FLATBLUSKV_FBA,1,330FLATBLUSK,49.99,39.99,,,,,,,,
330FLATBLUSV_FBA,1,330FLATBLUS,29.99,23.99,,,,,,,,
330FLATCREDV_FBA,1,330FLATCRED,37.99,28.99,,,,,,,,
330FLATCREKV_FBA,1,330FLATCREK,39.99,32.99,,,,,,,,
330FLATCRESKV_FBA,1,330FLATCRESK,49.99,39.99,,,,,,,,
330FLATCRESV_FBA,1,330FLATCRES,29.99,23.99,,,,,,,,
330FLATPINKDV_FBA,1,330FLATPINKD,37.99,28.99,,,,,,,,
330FLATPINKKV_FBA,1,330FLATPINKK,39.99,32.99,,,,,,,,
330FLATPINKSKV_FBA,1,330FLATPINKSK,49.99,39.99,,,,,,,,
330FLATPINKSV_FBA,1,330FLATPINKS,29.99,23.99,,,,,,,,
330FLATSAGEDV_FBA,1,330FLATSAGED,37.99,28.99,,,,,,,,
330FLATSAGEKV_FBA,1,330FLATSAGEK,39.99,32.99,,,,,,,,
330FLATSAGESKV_FBA,1,330FLATSAGESK,49.99,39.99,,,,,,,,
330FLATSAGESV_FBA,1,330FLATSAGES,29.99,23.99,,,,,,,,
330FLATTAUPEDV_FBA,1,330FLATTAUPED,37.99,28.99,,,,,,,,
330FLATTAUPEKV_FBA,1,330FLATTAUPEK,39.99,32.99,,,,,,,,
330FLATTAUPESKV_FBA,1,330FLATTAUPESK,49.99,39.99,,,,,,,,
330FLATTAUPESV_FBA,1,330FLATTAUPES,29.99,23.99,,,,,,,,
330FLATVIOLETD_FBA,1,330FLATVIOLETD,37.99,28.99,,,,,,,,
330FLATVIOLETK_FBA,1,330FLATVIOLETK,39.99,32.99,,,,,,,,
330FLATVIOLETSK_FBA,1,330FLATVIOLETSK,49.99,39.99,,,,,,,,
330FLATVIOLETS_FBA,1,330FLATVIOLETS,29.99,23.99,,,,,,,,
330FLATWHTDV_FBA,1,330FLATWHTD,37.99,28.99,,,,,,,,
330FLATWHTKV_FBA,1,330FLATWHTK,39.99,32.99,,,,,,,,
330FLATWHTSK_FBA,1,330FLATWHTSK,49.99,39.99,,,,,,,,
330FLATWHTSV_FBA,1,330FLATWHTS,29.99,23.99,,,,,,,,
330HOUSEBLACK_FBA,1,330HOUSEBLACK,9.99,7.99,,,,,,,,
330HOUSEBLUV_FBA,1,330HOUSEBLU,5.99,7.99,,,,,,,,
330HOUSECREKING_FBA,1,330HOUSECREKING,12.99,9.99,,,,,,,,
330HOUSECRE_FBA,1,330HOUSECRE,9.99,7.99,,,,,,,,
330HOUSEPINKKING_FBA,1,330HOUSEPINKKING,12.99,9.99,,,,,,,,
330HOUSEPINK_FBA,1,330HOUSEPINK,9.99,7.99,,,,,,,,
330HOUSESAGEKING_FBA,1,330HOUSESAGEKING,12.99,9.99,,,,,,,,
330HOUSESAGEV_FBA,1,330HOUSESAGE,9.99,7.99,,,,,,,,
330HOUSETAUPEV_FBA,1,330HOUSETAUPE,9.99,7.99,,,,,,,,
330HOUSEVIOLETKING_FBA,1,330HOUSEVIOLETKING,12.99,9.99,,,,,,,,
330HOUSEVIOLET_FBA,1,330HOUSEVIOLET,9.99,7.99,,,,,,,,
330OXFORDBLACKKING_FBA,1,330OXFORDBLACKKING,14.99,11.99,,,,,,,,
330OXFORDBLACK_FBA,1,330OXFORDBLACK,11.99,9.99,,,,,,,,
330OXFORDBLUKING_FBA,1,330OXFORDBLUKING,14.99,11.99,,,,,,,,
330OXFORDBLUV_FBA,1,330OXFORDBLU,11.99,9.99,,,,,,,,
330OXFORDCREKING_FBA,1,330OXFORDCREKING,14.99,11.99,,,,,,,,
330OXFORDCRE_FBA,1,330OXFORDCRE,11.99,9.99,,,,,,,,
330OXFORDPINKKING_FBA,1,330OXFORDPINKKING,14.99,11.99,,,,,,,,
330OXFORDPINKV_FBA,1,330OXFORDPINK,11.99,9.99,,,,,,,,
330OXFORDSAGE-FBA-UK,1,330OXFORDSAGE,,9.95,,,,,,,,Listing  error on line 1115 and Amazon sku 330OXFORDSAGE-FBA-UK :Amazon Prime UK and DM Price Mismatch..
330OXFORDSAGEKING_FBA,1,330OXFORDSAGEKING,14.99,11.99,,,,,,,,
330OXFORDSAGEV_FBA,1,330OXFORDSAGE,11.99,9.99,,,,,,,,
330OXFORDTAUPE-FBA-UK,1,330OXFORDTAUPE,,9.95,,,,,,,,Listing  error on line 1118 and Amazon sku 330OXFORDTAUPE-FBA-UK :Amazon Prime UK and DM Price Mismatch..
330OXFORDTAUPEKING_FBA,1,330OXFORDTAUPEKING,14.99,11.95,,,,,,,,Listing  error on line 354 and Amazon sku 330OXFORDTAUPEKING_FBA :Amazon Prime UK and DM Price Mismatch..
330OXFORDTAUPEV_FBA,1,330OXFORDTAUPE,11.99,9.99,,,,,,,,
330OXFORDVIOLETKING_FBA,1,330OXFORDVIOLETKING,14.99,11.99,,,,,,,,
330OXFORDVIOLETV_FBA,1,330OXFORDVIOLET,11.99,9.99,,,,,,,,
330OXFORDWHT-FBA-UK,1,330OXFORDWHT,,9.95,,,,,,,,Listing  error on line 1123 and Amazon sku 330OXFORDWHT-FBA-UK :Amazon Prime UK and DM Price Mismatch..
330OXFORDWHTKING-FBA-UK,1,330OXFORDWHTKING,,11.95,,,,,,,,Listing  error on line 1124 and Amazon sku 330OXFORDWHTKING-FBA-UK :Amazon Prime UK and DM Price Mismatch..
330OXFORDWHTKING_FBA,1,330OXFORDWHTKING,14.99,11.99,,,,,,,,
330OXFORDWHTV_FBA,1,330OXFORDWHT,11.99,9.99,,,,,,,,
330PCBLACK4040_FBA,1,330PCBLACK4040,9.99,6.99,,,,,,,,
330PCBLU4040_FBA,1,330PCBLU4040,9.99,6.99,,,,,,,,
330PCBLU4080_FBA,1,330PCBLU4080,14.99,9.99,,,,,,,,
330PCBLU8080_FBA,1,330PCBLU8080,19.99,13.99,,,,,,,,
330PCCRE4040_FBA,1,330PCCRE4040,9.99,6.99,,,,,,,,
330PCCRE4080_FBA,1,330PCCRE4080,14.99,9.99,,,,,,,,
330PCCRE8080_FBA,1,330PCCRE8080,19.99,13.99,,,,,,,,
330PCPINK4040_FBA,1,330PCPINK4040,9.99,6.99,,,,,,,,
330PCPINK4080_FBA,1,330PCPINK4080,14.99,9.99,,,,,,,,
330PCPINK8080_FBA,1,330PCPINK8080,19.99,13.99,,,,,,,,
330PCSAGE4040_FBA,1,330PCSAGE4040,9.99,6.99,,,,,,,,
330PCSAGE4080_FBA,1,330PCSAGE4080,14.99,9.99,,,,,,,,
330PCSAGE8080_FBA,1,330PCSAGE8080,19.99,13.99,,,,,,,,
330PCTAUPE4040_FBA,1,330PCTAUPE4040,9.99,6.99,,,,,,,,
330PCTAUPE4080_FBA,1,330PCTAUPE4080,14.99,9.99,,,,,,,,
330PCTAUPE8080_FBA,1,330PCTAUPE8080,19.99,13.99,,,,,,,,
330PCVIOLET4040_FBA,1,330PCVIOLET4040,9.99,6.99,,,,,,,,
330PCVIOLET4080_FBA,1,330PCVIOLET4080,14.99,9.99,,,,,,,,
330PCVIOLET8080_FBA,1,330PCVIOLET8080,19.99,13.99,,,,,,,,
330PCWHT4040_FBA,1,330PCWHT4040,9.99,6.99,,,,,,,,
330VCASEBLACK_FBA,1,330VCASEBLACK,14.99,10.99,,,,,,,,
330VCASEBLU_FBA,1,330VCASEBLU,14.99,10.99,,,,,,,,
330VCASEPINK_FBA,1,330VCASEPINK,14.99,10.99,,,,,,,,
330VCASESAGE_FBA,1,330VCASESAGE,14.99,10.99,,,,,,,,
330VCASETAUPE_FBA,1,330VCASETAUPE,14.99,10.99,,,,,,,,
330VCASEVIOLET_FBA,1,330VCASEVIOLET,14.99,10.99,,,,,,,,
330VCASEWHT_FBA,1,330VCASEWHT,14.99,10.99,,,,,,,,
H-200DEEPFITNAV-S_FBA,1,200DEEPFITNAV-S,29.99,23.99,,,,,,,,
H-200DUVSETGRP-D_FBA,1,200DUVSETGRP-D,44.99,35.99,,,,,,,,
H-200DUVSETGRP-S_FBA,1,200DUVSETGRP-S,34.99,27.99,,,,,,,,
ORG4004040_FBA,1,ORG4004040,9.99,7.99,,,,,,,,
ORG4004080_FBA,1,ORG4004080,11.99,9.99,,,,,,,,
ORG4008080_FBA,1,ORG4008080,19.99,16.99,,,,,,,,
ORG400DEEPFITBLU-D_FBA,1,ORG400DEEPFITBLU-D,49.99,33.99,,,,,,,,
ORG400DEEPFITBLU-K_FBA,1,ORG400DEEPFITBLU-K,59.99,39.99,,,,,,,,
ORG400DEEPFITBLU-SK_FBA,1,ORG400DEEPFITBLU-SK,69.99,44.99,,,,,,,,
ORG400DEEPFITBLU-S_FBA,1,ORG400DEEPFITBLU-S,39.99,28.99,,,,,,,,
ORG400DEEPFITBRWN-D_FBA,1,ORG400DEEPFITBRWN-D,49.99,33.99,,,,,,,,
ORG400DEEPFITBRWN-K_FBA,1,ORG400DEEPFITBRWN-K,59.99,39.99,,,,,,,,
ORG400DEEPFITBRWN-SK_FBA,1,ORG400DEEPFITBRWN-SK,69.99,44.99,,,,,,,,
ORG400DEEPFITBRWN-S_FBA,1,ORG400DEEPFITBRWN-S,39.99,28.99,,,,,,,,
ORG400DEEPFITWHT-D_FBA,1,ORG400DEEPFITWHT-D,49.99,33.99,,,,,,,,
ORG400DEEPFITWHT-SK_FBA,1,ORG400DEEPFITWHT-SK,69.99,44.99,,,,,,,,
ORG400DEEPFITWHT-S_FBA,1,ORG400DEEPFITWHT-S,39.99,28.99,,,,,,,,
ORG400DEEPFTD_FBA,1,ORG400DEEPFTD,49.99,33.99,,,,,,,,
ORG400DEEPFTK_FBA,1,ORG400DEEPFTK,59.99,39.99,,,,,,,,
ORG400DEEPFTSK_FBA,1,ORG400DEEPFTSK,69.99,44.99,,,,,,,,
ORG400DEEPFTS_FBA,1,ORG400DEEPFTS,39.99,28.99,,,,,,,,
ORG400DUV- D_FBA,1,ORG400DUV-D,69.99,49.99,,,,,,,,
ORG400DUV- K_FBA,1,ORG400DUV-K,79.99,63.99,,,,,,,,
ORG400DUV- SK_FBA,1,ORG400DUV-SK,89.99,74.99,,,,,,,,
ORG400DUV- S_FBA,1,ORG400DUV-S,59.99,39.99,,,,,,,,
ORG400DUVSET155200_FBA,1,ORG400DUVSET155200,49.99,44.99,,,,,,,,
ORG400DUVSET155220_FBA,1,ORG400DUVSET155220,59.99,49.99,,,,,,,,
ORG400DUVSET240220_FBA,1,ORG400DUVSET240220,89.99,79.99,,,,,,,,
ORG400DUVSETBLU-K_FBA,1,ORG400DUVSETBLU-K,79.99,63.99,,,,,,,,
ORG400DUVSETBLU-SK_FBA,1,ORG400DUVSETBLU-SK,89.99,74.99,,,,,,,,
ORG400DUVSETBLU155200_FBA,1,ORG400DUVSETBLU155200,49.99,44.99,,,,,,,,
ORG400DUVSETBLU155220_FBA,1,ORG400DUVSETBLU155220,59.99,49.99,,,,,,,,
ORG400DUVSETBLU240220_FBA,1,ORG400DUVSETBLU240220,89.99,79.99,,,,,,,,
ORG400DUVSETBRWN-D_FBA,1,ORG400DUVSETBRWN-D,69.99,49.99,,,,,,,,
ORG400DUVSETBRWN-K_FBA,1,ORG400DUVSETBRWN-K,79.99,63.99,,,,,,,,
ORG400DUVSETBRWN-SK_FBA,1,ORG400DUVSETBRWN-SK,89.99,74.99,,,,,,,,
ORG400DUVSETBRWN-S_FBA,1,ORG400DUVSETBRWN-S,59.99,39.99,,,,,,,,
ORG400DUVSETBRWN155200_FBA,1,ORG400DUVSETBRWN155200,49.99,44.99,,,,,,,,
ORG400DUVSETBRWN155220_FBA,1,ORG400DUVSETBRWN155220,59.99,49.99,,,,,,,,
ORG400DUVSETBRWN240220_FBA,1,ORG400DUVSETBRWN240220,89.99,79.99,,,,,,,,
ORG400DUVSETWHT-D_FBA,1,ORG400DUVSETWHT-D,69.99,49.99,,,,,,,,
ORG400DUVSETWHT-K_FBA,1,ORG400DUVSETWHT-K,79.99,63.95,,,,,,,,Listing  error on line 176 and Amazon sku ORG400DUVSETWHT-K_FBA :Amazon Prime UK and DM Price Mismatch..
ORG400DUVSETWHT-S_FBA,1,ORG400DUVSETWHT-S,59.99,39.99,,,,,,,,
ORG400DUVSETWHT155200_FBA,1,ORG400DUVSETWHT155200,49.99,44.99,,,,,,,,
ORG400DUVSETWHT155220_FBA,1,ORG400DUVSETWHT155220,59.99,49.99,,,,,,,,
ORG400FIT-D_FBA,1,ORG400FIT-D,39.99,29.99,,,,,,,,
ORG400FIT-K_FBA,1,ORG400FIT-K,49.99,33.99,,,,,,,,
ORG400FIT-SK_FBA,1,ORG400FIT-SK,59.99,39.99,,,,,,,,
ORG400FIT-S_FBA,1,ORG400FIT-S,29.99,23.99,,,,,,,,
ORG400FITTEDBLU-D_FBA,1,ORG400FITTEDBLU-D,39.99,29.99,,,,,,,,
ORG400FITTEDBLU-K_FBA,1,ORG400FITTEDBLU-K,49.99,33.99,,,,,,,,
ORG400FITTEDBLU-SD_FBA,1,ORG400FITTEDBLU-SD,34.99,28.99,,,,,,,,Listing  error on line 186 and Amazon sku ORG400FITTEDBLU-SD_FBA :Amazon Prime UK and DM Price Mismatch..
ORG400FITTEDBLU-SK_FBA,1,ORG400FITTEDBLU-SK,59.99,39.99,,,,,,,,
ORG400FITTEDBLU-S_FBA,1,ORG400FITTEDBLU-S,29.99,23.99,,,,,,,,
ORG400FITTEDBRWN-D_FBA,1,ORG400FITTEDBRWN-D,39.99,29.99,,,,,,,,
ORG400FITTEDBRWN-K_FBA,1,ORG400FITTEDBRWN-K,49.99,33.99,,,,,,,,
ORG400FITTEDBRWN-SD_FBA,1,ORG400FITTEDBRWN-SD,34.99,28.99,,,,,,,,Listing  error on line 191 and Amazon sku ORG400FITTEDBRWN-SD_FBA :Amazon Prime UK and DM Price Mismatch..
ORG400FITTEDBRWN-SK_FBA,1,ORG400FITTEDBRWN-SK,59.99,39.99,,,,,,,,
ORG400FITTEDBRWN-S_FBA,1,ORG400FITTEDBRWN-S,29.99,23.99,,,,,,,,
ORG400FITTEDWHT-D_FBA,1,ORG400FITTEDWHT-D,39.99,29.99,,,,,,,,
ORG400FITTEDWHT-K_FBA,1,ORG400FITTEDWHT-K,49.99,33.99,,,,,,,,
ORG400FITTEDWHT-SD_FBA,1,ORG400FITTEDWHT-SD,34.99,28.99,,,,,,,,Listing  error on line 196 and Amazon sku ORG400FITTEDWHT-SD_FBA :Amazon Prime UK and DM Price Mismatch..
ORG400FITTEDWHT-SK_FBA,1,ORG400FITTEDWHT-SK,59.99,39.99,,,,,,,,
ORG400FITTEDWHT-S_FBA,1,ORG400FITTEDWHT-S,29.99,23.99,,,,,,,,
ORG400FLAT - D_FBA,1,ORG400FLAT-D,49.99,33.99,,,,,,,,
ORG400FLAT - K_FBA,1,ORG400FLAT-K,59.99,39.99,,,,,,,,
ORG400FLAT - SK_FBA,1,ORG400FLAT-SK,69.99,44.99,,,,,,,,
ORG400FLAT - S_FBA,1,ORG400FLAT-S,39.99,28.99,,,,,,,,
ORG400FLATBLU-D_FBA,1,ORG400FLATBLU-D,49.99,33.99,,,,,,,,
ORG400FLATBLU-K_FBA,1,ORG400FLATBLU-K,59.99,39.99,,,,,,,,
ORG400FLATBLU-SK_FBA,1,ORG400FLATBLU-SK,69.99,44.99,,,,,,,,
ORG400FLATBLU-S_FBA,1,ORG400FLATBLU-S,39.99,28.99,,,,,,,,
ORG400FLATBRWN-D_FBA,1,ORG400FLATBRWN-D,49.99,33.99,,,,,,,,
ORG400FLATBRWN-K_FBA,1,ORG400FLATBRWN-K,59.99,39.99,,,,,,,,
ORG400FLATBRWN-SK_FBA,1,ORG400FLATBRWN-SK,69.99,44.99,,,,,,,,
ORG400FLATBRWN-S_FBA,1,ORG400FLATBRWN-S,39.99,28.99,,,,,,,,
ORG400FLATWHT-D_FBA,1,ORG400FLATWHT-D,49.99,33.99,,,,,,,,
ORG400FLATWHT-K_FBA,1,ORG400FLATWHT-K,59.99,39.99,,,,,,,,
ORG400FLATWHT-SK_FBA,1,ORG400FLATWHT-SK,69.99,44.99,,,,,,,,
ORG400FLATWHT-S_FBA,1,ORG400FLATWHT-S,39.99,28.99,,,,,,,,
ORG400HOUSEBLU_FBA,1,ORG400HOUSEBLU,11.99,8.99,,,,,,,,
ORG400HOUSEBRWN_FBA,1,ORG400HOUSEBRWN,11.99,8.99,,,,,,,,
ORG400HOUSE_FBA,1,ORG400HOUSE,11.99,8.99,,,,,,,,
ORG400OXFORD-FBA-UK,1,ORG400OXFORD,,11.95,,,,,,,,Listing  error on line 1237 and Amazon sku ORG400OXFORD-FBA-UK :Amazon Prime UK and DM Price Mismatch..
ORG400OXFORDBRWN_FBA,1,ORG400OXFORDBRWN,14.99,11.99,,,,,,,,
ORG400OXFORDWHT-FBA-UK,1,ORG400OXFORDWHT,,11.95,,,,,,,,Listing  error on line 1239 and Amazon sku ORG400OXFORDWHT-FBA-UK :Amazon Prime UK and DM Price Mismatch..
ORG400OXFORDWHT_FBA,1,ORG400OXFORDWHT,14.99,11.95,,,,,,,,
ORG400OXFORD_FBA,1,ORG400OXFORD,14.99,11.99,,,,,,,,
ORG400PCBLU4040_FBA,1,ORG400PCBLU4040,9.99,7.99,,,,,,,,
ORG400PCBLU4080_FBA,1,ORG400PCBLU4080,11.99,9.99,,,,,,,,
ORG400PCBLU8080_FBA,1,ORG400PCBLU8080,19.99,16.99,,,,,,,,
ORG400PCBRWN4040_FBA,1,ORG400PCBRWN4040,9.99,7.99,,,,,,,,
ORG400PCBRWN4080_FBA,1,ORG400PCBRWN4080,11.99,9.99,,,,,,,,
ORG400PCBRWN8080_FBA,1,ORG400PCBRWN8080,19.99,16.99,,,,,,,,
ORG400PCWHT4040_FBA,1,ORG400PCWHT4040,9.99,7.99,,,,,,,,
ORG400PCWHT4080_FBA,1,ORG400PCWHT4080,11.99,9.99,,,,,,,,
ORG400VCASEBLU_FBA,1,ORG400VCASEBLU,16.99,12.99,,,,,,,,
ORG400VCASEBRWN_FBA,1,ORG400VCASEBRWN,16.99,12.99,,,,,,,,
ORG400VCASECRE-FBA,1,ORG400VCASECRE,12.99,12.99,,,,,,,,
ORG400VCASEWHT_FBA,1,ORG400VCASEWHT,16.99,12.99,,,,,,,,
1000DEEPFITBEI-D_FBA,1,1000DEEPFITBEI-D,79.99,54.99,,,,,,,,
1000DEEPFITDGRY-D1_FBA,1,1000DEEPFITDGRY-D,79.99,54.99,,,,,,,,
1000DEEPFITDGRY-K_FBA,1,1000DEEPFITDGRY-K,89.99,59.99,,,,,,,,
1000DEEPFITDGRY-SK1_FBA,1,1000DEEPFITDGRY-SK,99.99,69.99,,,,,,,,
1000DUVCRES_FBA,1,1000DUVCRES,89.99,59.99,,,,,,,,
1000DUVSETBEI-K_FBA,1,1000DUVSETBEI-K,119.99,99.99,,,,,,,,
1000DUVWHTK_FBA,1,1000DUVWHTK,119.99,99.99,,,,,,,,
1000FITWHTK_FBA,1,1000FITWHTK,69.99,47.99,,,,,,,,
1000FITWHTSD_FBA,1,1000FITWHTSD,54.99,39.99,,,,,,,,
1000FITWHTS_FBA,1,1000FITWHTS,49.99,34.99,,,,,,,,
1000FLAWHTK_FBA,1,1000FLAWHTK,89.99,59.99,,,,,,,,
1000FLAWHTSK_FBA,1,1000FLAWHTSK,99.99,69.99,,,,,,,,
1000HOUSEBEI-FBA-UK,1,1000HOUSEBEI,12.99,12.99,,,,,,,,
1000HOUSECRE-FBA-UK,1,1000HOUSECRE,12.99,12.99,,,,,,,,
1000HOUSEWHT-FBA-UK,1,1000HOUSEWHT,12.99,12.99,,,,,,,,
1000HOUSEWHT_FBA,1,1000HOUSEWHT,19.99,12.99,,,,,,,,
200DEEPFITBLK- SK_FBA,1,200DEEPFITBLK-SK,49.99,34.99,,,,,,,,
200DEEPFITCHOC- SK_FBA,1,200DEEPFITCHOC-SK,49.99,34.99,,,,,,,,
200DEEPFITSGRYK_FBA,1,200DEEPFITSGRY-K,39.99,31.99,,,,,,,,
200DEEPFITWHT- SK_FBA,1,200DEEPFITWHT-SK,49.99,34.99,,,,,,,,
200DUCOVWHTD_FBA,1,200DUCOVWHTD,44.99,35.99,,,,,,,,
200DUVETBLK- D_FBA,1,200DUVETBLK-D,44.99,35.99,,,,,,,,
200DUVETBLU- S_FBA,1,200DUVETBLU-S,34.99,27.99,,,,,,,,
200DUVSETNAV-K_FBA,1,200DUVSETNAV-K,54.99,44.99,,,,,,,,
200FITTEDCREAMSD_FBA,1,200FITCREAMSD,27.99,21.99,,,,,,,,
200FITTEDGRP-D_FBA,1,200FITTEDGRP-D,28.99,23.99,,,,,,,,
200FITTEDRED- D_FBA,1,200FITTEDRED-D,28.99,23.99,,,,,,,,
200FITTEDSGRYK_FBA,1,200FITTEDSGRY-K,32.99,24.99,,,,,,,,
200HOUSEBLK-FBA-UK,1,200HOUSEBLK,,6.99,,,,,,,,
200HOUSEBLU-FBA-UK,1,200HOUSEBLU,,6.99,,,,,,,,
200HOUSECHOC-FBA-UK,1,200HOUSECHOC,,6.99,,,,,,,,
200HOUSEGRP-FBA-UK,1,200HOUSEGRP,,6.99,,,,,,,,
200HOUSEKGRP-FBA-UK,1,200HOUSEKGRP,,8.99,,,,,,,,
200HOUSEKGRP_FBA,1,200HOUSEKGRP,8.99,8.99,,,,,,,,
200HOUSEKNAV-FBA-UK,1,200HOUSEKNAV,,8.99,,,,,,,,
200HOUSEKSGRY-FBA-UK,1,200HOUSEKSGRY,,8.99,,,,,,,,
200HOUSENAV-FBA-UK,1,200HOUSENAV,,6.99,,,,,,,,
200HOUSEPINK-FBA-UK,1,200HOUSEPINK,,6.99,,,,,,,,
200HOUSEPLUM-FBA-UK,1,200HOUSEPLUM,,6.99,,,,,,,,
200HOUSERED-FBA-UK,1,200HOUSERED,,6.99,,,,,,,,
200HOUSESGRY-FBA-UK,1,200HOUSESGRY,,6.99,,,,,,,,
200HOUSETEAL-FBA-UK,1,200HOUSETEAL,,6.99,,,,,,,,
200KSHWCASECRM-FBA-UK,1,200KSHWCASECRM,,8.99,,,,,,,,
200KSHWCASEWHT-FBA-UK,1,200KSHWCASEWHT,,8.99,,,,,,,,
200OXFORDRED-FBA-UK,1,200OXFORDRED,,8.99,,,,,,,,
200OXFORDRED_FBA,1,200OXFORDRED,9.99,8.99,,,,,,,,
200PIHOUSECREAM-FBA-UK,1,200PIHOUSECREAM,,6.99,,,,,,,,
200PIHOUSEW-FBA-UK,1,200PIHOUSEW,,6.99,,,,,,,,
200VCASEBLK-FBA-UK,1,200VCASEBLK,,9.99,,,,,,,,
200VCASECHO-FBA-UK,1,200VCASECHO,,9.99,,,,,,,,
200VCASECRE-FBA-UK,1,200VCASECRE,,9.99,,,,,,,,
200VCASEGRP-FBA-UK,1,200VCASEGRP,,9.99,,,,,,,,
200VCASEPLU-FBA-UK,1,200VCASEPLU,,9.99,,,,,,,,
200VCASESGRY-FBA-UK,1,200VCASESGRY,,9.99,,,,,,,,
200VCASESGRY_FBA,1,200VCASESGRY,11.99,9.99,,,,,,,,
200VCASETEA-FBA-UK,1,200VCASETEA,,9.99,,,,,,,,
200VCASETEAV_FBA,1,200VCASETEA,9.99,9.99,,,,,,,,
200VCASEWHT-FBA-UK,1,200VCASEWHT,,9.99,,,,,,,,
200kshwcasewht_FBA,1,200KSHWCASEWHT,11.99,8.99,,,,,,,,
200ksoxcasewht_FBA,1,200KSOXCASEWHT,12.99,10.99,,,,,,,,
330DUVETSETWHT240220_FBA,1,330DUVETSETWHT240220,89.99,79.99,,,,,,,,
330DUVSETBLACKK_FBA,1,330DUVSETBLACKK,59.99,52.99,,,,,,,,
330DUVSETTAUPESK_FBA,1,330DUVSETTAUPESK,79.99,64.99,,,,,,,,
330DUVSETWHTSKV_FBA,1,330DUVSETWHTSK,79.99,64.99,,,,,,,,
330FITTEDBLACKSD_FBA,1,330FITTEDBLACKSD,28.99,24.95,,,,,,,,Listing  error on line 391 and Amazon sku 330FITTEDBLACKSD_FBA :Amazon Prime UK and DM Price Mismatch..
330FITTEDBLACKSKV_FBA,1,330FITTEDBLACKSK,44.99,33.95,,,,,,,,Listing  error on line 392 and Amazon sku 330FITTEDBLACKSKV_FBA :Amazon Prime UK and DM Price Mismatch..
330FITTEDWHTSDV_FBA,1,330FITTEDWHTSD,28.99,24.99,,,,,,,,
330HOUSEBLACK-FBA-UK,1,330HOUSEBLACK,,7.99,,,,,,,,
330HOUSECRE-FBA-UK,1,330HOUSECRE,,7.99,,,,,,,,
330HOUSETAUPE-FBA-UK,1,330HOUSETAUPE,,7.99,,,,,,,,
330HOUSETAUPEKING-FBA-UK,1,330HOUSETAUPEKING,,9.99,,,,,,,,
330HOUSEWHT-FBA-UK,1,330HOUSEWHT,,7.99,,,,,,,,
330HOUSEWHTKING-FBA-UK,1,330HOUSEWHTKING,,9.99,,,,,,,,
330HOUSEWHTKING_FBA,1,330HOUSEWHTKING,12.99,9.99,,,,,,,,
330HOUSEWHTV_FBA,1,330HOUSEWHT,9.99,7.99,,,,,,,,
330PCBLACK4080_FBA,1,330PCBLACK4080,14.99,9.99,,,,,,,,
330PCBLACK8080_FBA,1,330PCBLACK8080,19.99,13.99,,,,,,,,
330PCWHT4080_FBA,1,330PCWHT4080,14.99,9.99,,,,,,,,
330PCWHT8080_FBA,1,330PCWHT8080,19.99,13.99,,,,,,,,
330VCASECRE-FBA-UK,1,330VCASECRE,,10.99,,,,,,,,
330VCASECRE_FBA,1,330VCASECRE,14.99,10.99,,,,,,,,
330VCASETAUPE-FBA-UK,1,330VCASETAUPE,,10.99,,,,,,,,
330VCASEWHT-FBA-UK,1,330VCASEWHT,,10.99,,,,,,,,
ORG400DEEPFITWHT-K_FBA,1,ORG400DEEPFITWHT-K,59.99,39.99,,,,,,,,
ORG400DUVSETBLU-D_FBA,1,ORG400DUVSETBLU-D,69.99,49.99,,,,,,,,
